paper_id	title	artifact_url	artifact_url_valid	url_location	url_format
FSE-2021-107	Onion: identifying incident-indicating logs for cloud systems.				
FSE-2021-108	Generating metamorphic relations for cyber-physical systems with genetic programming: an industrial case study.				
FSE-2021-109	Domain adaptation for an automated classification of deontic modalities in software engineering contracts.				
FSE-2021-110	How can manual testing processes be optimized? developer survey, optimization guidelines, and case studies.	https://github.com/manual-testing-study/manual-testing-esec-fse-21/	True	i	f
FSE-2020-0	A behavioral notion of robustness for software systems.	https://github.com/SteveZhangBit/LTSA-Robust	True	o	t
FSE-2020-1	ARDiff: scaling program equivalence checking via iterative abstraction and refinement of common code.	https://resess.github.io/PaperAppendices/ARDiff/;https://github.com/resess/ARDiff/tree/main	True	i	r
FSE-2020-2	C2S: translating natural language comments to formal program specifications.	https://c2s-fse.github.io/C2S/;https://github.com/C2S-FSE/C2S	True	o	r
FSE-2020-3	Detecting and understanding JavaScript global identifier conflicts on the web.	https://zenodo.org/record/3923232#.Yuv-53ZBxPZ	True	o	t
FSE-2020-4	Domain-independent interprocedural program analysis using block-abstraction memoization.	https://doi.org/10.5281/zenodo.4024268	True	c	r
FSE-2020-5	Flexeme: untangling commits using lexical flows.	https://pppi.github.io/Flexeme/	True	i	t
FSE-2020-6	HISyn: human learning-inspired natural language programming.				
FSE-2020-7	Inductive program synthesis over noisy data.				
FSE-2020-8	Inherent vacuity for GR(1) specifications.	http://smlab.cs.tau.ac.il/syntech/vacuity/	True	o	r
FSE-2020-9	Interval counterexamples for loop invariant learning.	https://doi.org/10.5281/zenodo.3898483;https://github.com/xurongchen/fse20/tree/Artifacts	True	o	f
FSE-2020-10	Java Ranger: statically summarizing regions for efficient symbolic execution of Java.	https://doi.org/10.5281/zenodo.3907232;https://github.com/vaibhavbsharma/java-ranger/tree/fse2020	True	o	r
FSE-2020-11	JShrink: in-depth investigation into debloating modern Java applications.	https://figshare.com/articles/software/JShrink_Artifact/12435542	True	i	t
FSE-2020-12	Making symbolic execution promising by learning aggressive state-pruning strategy.	https://github.com/kupl/HOMI_public	True	i	f
FSE-2020-13	Mining assumptions for software components using machine learning.	https://github.com/SNTSVV/EPIcuRus	True	o	r
FSE-2020-14	Mining input grammars from dynamic control flow.	https://github.com/vrthra/mimid	True	c	t
FSE-2020-15	Modular collaborative program analysis in OPAL.	https://github.com/stg-tud/opal	True	o	f
FSE-2020-16	Past-sensitive pointer analysis for symbolic execution.	https://srg.doc.ic.ac.uk/projects/pspa/	True	i	f
FSE-2020-17	TypeWriter: neural type prediction with search-based validation.				
FSE-2020-18	UBITect: a precise and scalable method to detect use-before-initialization bugs in Linux kernel.	https://github.com/seclab-ucr/UBITect	True	o	r
FSE-2020-19	Exploring how deprecated Python library APIs are (not) handled.	https://github.com/dlocator-dev/dlocator	True	o	f
FSE-2020-20	Selecting third-party libraries: the practitioners' perspective.	https://doi.org/10.5281/zenodo.3979446	True	o	r
FSE-2020-21	A principled approach to GraphQL query cost analysis.	https://doi.org/10.5281/zenodo.4023299;https://github.com/Alan-Cha/graphql-complexity-paper-artifact/tree/v1.0.0	True	i	r
FSE-2020-22	Beware the evolving 'intelligent' web service! an integration architecture tactic to guard AI-first components.	http://bit.ly/2TIMmDh	True	o	f
FSE-2020-23	Block public access: trust safety verification of access control policies.				
FSE-2020-24	Efficient incident identification from multi-dimensional issue reports via meta-heuristic search.				
FSE-2020-25	Identifying linked incidents in large-scale online service systems.				
FSE-2020-26	Real-time incident prediction for online service systems.				
FSE-2020-27	Configuration smells in continuous delivery pipelines: a linter and a six-month study on GitLab.	https://doi.org/10.5281/zenodo.3861003	True	i	r
FSE-2020-28	Dimensions of software configuration: on the configuration context in modern software development.	https://github.com/AI-4-SE/Dimensions-of-Software-Configuration	True	o	f
FSE-2020-29	Global cost/quality management across multiple applications.	https://github.com/niuye8911/rapid_m	True	c	t
FSE-2020-30	Understanding and discovering software configuration dependencies in cloud and datacenter systems.	https://github.com/xlab-uiuc/cdep-fse	True	i	t
FSE-2020-31	Docable: evaluating the executability of software tutorials.	https://github.com/docable/docable	True	o	t
FSE-2020-32	RulePad: interactive authoring of checkable design rules.	https://github.com/devuxd/RulePad	True	o	f
FSE-2020-33	A first look at good first issues on GitHub.	https://github.com/SunflowerPKU/FSE20Dataset	True	c	t
FSE-2020-34	A randomized controlled trial on the effects of embedded computer language switching.				
FSE-2020-35	A theory of the engagement in open source projects via summer of code programs.	https://figshare.com/s/f5a9f70a82d600b4c949	True	o	f
FSE-2020-36	An empirical analysis of the costs of clone- and platform-oriented software reuse.	https://doi.org/10.5281/zenodo.3993789	True	i	f
FSE-2020-37	An empirical study of bots in software development: characteristics and challenges from a practitioner's perspective.				
FSE-2020-38	Biases and differences in code review using medical imaging and eye-tracking: genders, humans, and machines.	https://web.eecs.umich.edu/~weimerw/fmri.html	True	o	t
FSE-2020-39	Community expectations for research artifacts and evaluation processes.	https://doi.org/10.5281/zenodo.3951724;https://github.com/bhermann/artifact-survey/tree/v3	True	i	r
FSE-2020-40	Does stress impact technical interview performance?				
FSE-2020-41	Exploring the evolution of software practices.				
FSE-2020-42	Heard it through the Gitvine: an empirical study of tool diffusion across the npm ecosystem.	https://github.com/CMUSTRUDEL/badge_diffusion_supplementary	True	o	f
FSE-2020-43	Interactive, effort-aware library version harmonization.	https://libharmo.github.io;https://github.com/libharmo/libharmo.github.io	True	c	r
FSE-2020-44	On the naturalness of hardware descriptions.	https://github.com/EngineeringSoftware/hdlp	True	i	t
FSE-2020-45	On the relationship between design discussions and design quality: a case study of Apache projects.	https://fse2020.wixsite.com/designdiscussion	False	o	r
FSE-2020-46	On the relationship between refactoring actions and bugs: a differentiated replication.	https://doi.org/10.5281/zenodo.4018691	True	o	r
FSE-2020-47	Questions for data scientists in software engineering: a replication.				
FSE-2020-48	Reducing implicit gender biases in software development: does intergroup contact theory work?	https://cutt.ly/pttgE1I	True	o	t
FSE-2020-49	Robotics software engineering: a perspective from the service robotics domain.	https://sites.google.com/view/empirical-study-robotics-se/home	True	i	r
FSE-2020-50	Thinking aloud about confusing code: a qualitative investigation of program comprehension and atoms of confusion.	https://atomsofconfusion.com/2020-think-aloud	True	i	t
FSE-2020-51	Understanding build issue resolution in practice: symptoms and fix patterns.				
FSE-2020-52	Understanding type changes in Java.				
FSE-2020-53	Do the machine learning models on a crowd sourced platform exhibit bias? an empirical study on model fairness.				
FSE-2020-54	Fairway: a way to build fair ML software.	https://github.com/joymallyac/Fairway	True	i	f
FSE-2020-55	Towards automated verification of smart contract fairness.	https://doi.org/10.21979/N9/0BEVRT	True	i	t
FSE-2020-56	Boosting fuzzer efficiency: an information theoretic perspective.	https://doi.org/10.6084/m9.figshare.12415622.v2	True	i	t
FSE-2020-57	CrFuzz: fuzzing multi-purpose programs through input validation.				
FSE-2020-58	Detecting critical bugs in SMT solvers using blackbox mutational fuzzing.	https://github.com/Practical-Formal-Methods/storm	True	i	f
FSE-2020-59	Fuzzing: on the exponential cost of vulnerability discovery.				
FSE-2020-60	Intelligent REST API data fuzzing.				
FSE-2020-61	MTFuzz: fuzzing with a multi-task neural network.	https://git.io/JUWkj;https://github.com/rahlk/MTFuzz;https://doi.org/10.5281/zenodo.3903818	True	i	t
FSE-2020-62	A comprehensive study on challenges in deploying deep learning based software.				
FSE-2020-63	AMS: generating AutoML search spaces from weak specifications.	https://github.com/josepablocam/ams	True	i	f
FSE-2020-64	Correlations between deep neural network model coverage criteria and model quality.	https://github.com/RU-System-Software-andSecurity/CovTesting	True	o	r
FSE-2020-65	Deep learning library testing via effective model generation.	https://github.com/Jacob-yen/LEMON	True	o	r
FSE-2020-66	DeepSearch: a simple and effective blackbox attack for deep neural networks.	https://github.com/Practical-Formal-Methods/DeepSearch	True	o	f
FSE-2020-67	DENAS: automated rule generation by knowledge extraction from neural networks.	https://github.com/SeekingDream/denas_fse2020	True	i	r
FSE-2020-68	Detecting numerical bugs in neural network architectures.	https://doi.org/10.5281/zenodo.3843648	True	o	f
FSE-2020-69	Dynamic slicing for deep neural networks.				
FSE-2020-70	Is neuron coverage a meaningful measure for testing deep neural networks?	https://doi.org/10.5281/zenodo.4021473	True	i	t
FSE-2020-71	Machine translation testing via pathological invariance.				
FSE-2020-72	Model-based exploration of the frontier of behaviours for deep learning system testing.	https://github.com/testingautomated-usi/DeepJanus	True	o	r
FSE-2020-73	On decomposing a deep neural network into modules.				
FSE-2020-74	Operational calibration: debugging confidence errors for DNNs in the field.	https://github.com/Lizn-zn/Op-QA	True	o	t
FSE-2020-75	All your app links are belong to us: understanding the threats of instant apps based attacks.	https://sites.google.com/view/instant-app-attacks	True	i	t
FSE-2020-76	Automated construction of energy test oracles for Android.	https://seal.ics.uci.edu/projects/aceton/index.html	True	i	r
FSE-2020-77	Borrowing your enemy's arrows: the case of code reuse in Android via direct inter-app code invocation.	https://github.com/gaojun0816/FSE-anonymousartefact	True	o	t
FSE-2020-78	Static asynchronous component misuse detection for Android applications.	https://github.com/pangeneral/AsyncChecker	True	i	t
FSE-2020-79	Automatically identifying performance issue reports with heuristic linguistic patterns.				
FSE-2020-80	Calm energy accounting for multithreaded Java applications.	https://github.com/pl-chappie/chappie	True	i	t
FSE-2020-81	Dynamically reconfiguring software microbenchmarks: reducing execution time without sacrificing result quality.	https://github.com/sealuzh/jmh;https://doi.org/10.6084/m9.figshare.11944875	True	i	r
FSE-2020-82	Testing self-adaptive software with probabilistic guarantees on performance metrics.	https://github.com/ManCla/ESEC-FSE-2020	True	i	f
FSE-2020-83	API method recommendation via explicit matching of functionality verb phrases.	https://fudanselab.github.io/Research-FSE2020-FuncVerb/;https://github.com/FudanSELab/Research-FSE2020-FuncVerb	True	i	r
FSE-2020-84	Code recommendation for exception handling.				
FSE-2020-85	eQual: informing early design decisions.				
FSE-2020-86	Recommending stack overflow posts for fixing runtime exceptions using failure scenario matching.	https://doi.org/10.6084/m9.figshare.11948619	True	o	r
FSE-2020-87	Understanding the impact of GitHub suggested changes on recommendations between developers.	https://github.com/chbrown13/suggestions	True	o	f
FSE-2020-88	An evaluation of methods to port legacy code to SGX enclaves.				
FSE-2020-89	Search-based adversarial testing and improvement of constrained credit scoring systems.	https://github.com/UL-SnT-Serval/coeva2/tree/fse	True	o	f
FSE-2020-90	SinkFinder: harvesting hundreds of unknown interesting function pairs with just one seed.	https://github.com/SinkFinder/data	True	i	f
FSE-2020-91	Baital: an adaptive weighted sampling approach for improved t-wise coverage.	https://github.com/meelgroup/baital	True	o	f
FSE-2020-92	Cost measures matter for mutation testing study validity.	https://doi.org/10.5522/04/11927208	True	o	f
FSE-2020-93	Detecting optimization bugs in database engines via non-optimizing reference engine construction.	https://github.com/sqlancer	True	i	t
FSE-2020-94	Efficient binary-level coverage analysis.	https://doi.org/10.5281/zenodo.3876047	True	i	t
FSE-2020-95	Efficiently finding higher-order mutants.	https://github.com/poosomooso/SSHOM-Search	True	o	t
FSE-2020-96	Evolutionary improvement of assertion oracles.				
FSE-2020-97	FrUITeR: a framework for evaluating UI test reuse.	https://felicitia.github.io/FrUITeR/;https://github.com/felicitia/FrUITeR	True	i	r
FSE-2020-98	Object detection for graphical user interface: old fashioned or deep learning or a combination?	https://github.com/chenjshnn/Object-Detection-for-Graphical-User-Interface	True		
FSE-2020-99	Understanding and automatically detecting conflicting interactions between smart home IoT applications.	http://plrg.ics.uci.edu/iotcheck/	True	i	t
FSE-2020-100	When does my program do this? learning circumstances of software behavior.	https://zenodo.org/record/3902142	True	c	t
FSE-2021-111	Turnover-induced knowledge loss in practice.				
FSE-2021-112	One thousand and one stories: a large-scale survey of software refactoring.	https://zenodo.org/record/4923175	True	i	f
FSE-2021-113	A comprehensive study on learning-based PE malware family classification methods.	https://github.com/MHunt-er/Benchmarking-Malware-Family-Classification	True	i	t
FSE-2021-114	Infiltrating security into development: exploring the world's largest software security study.				
FSE-2021-115	Data-driven extract method recommendations: a study at ING.				
FSE-2021-116	Duplicated code pattern mining in visual programming languages.				
FSE-2021-117	Making smart contract development more secure and easier.	https://github.com/FISCO-BCOS/SCStudio	True	i	f
FSE-2021-118	Quantifying no-fault-found test failures to prioritize inspection of flaky tests at Ericsson.				
FSE-2021-119	When life gives you oranges: detecting and diagnosing intermittent job failures at Mozilla.	http://bit.ly/IntermittentJobs	True	i	t
FSE-2021-120	FuzzBench: an open fuzzer benchmarking platform and service.	https://security.googleblog.com/2020/03/fuzzbench-fuzzer-benchmarking-as-service.html	True	i	r
FSE-2021-121	An empirical investigation of practical log anomaly detection for online service systems.				
FSE-2021-122	RAPID: checking API usage for the cloud in the cloud.				
FSE-2021-123	An empirical study of GUI widget detection for industrial mobile games.				
FSE-2021-124	Intelligent container reallocation at Microsoft 365.	https://github.com/mpls-fse/mpls	True	o	f
FSE-2021-125	Organizational implications of agile adoption: a case study from the public sector.				
FSE-2022-104	Nalanda: a socio-technical graph platform for building software analytics tools at enterprise scale.	https://www.microsoft.com/en-us/research/publication/msr-tr-2021-28/	True	o	r
FSE-2022-105	Uncertainty-aware transfer learning to evolve digital twins for industrial elevators.				
FSE-2022-106	All you need is logs: improving code completion by learning from anonymous IDE usage logs.				
FSE-2022-107	Testing of machine learning models with limited samples: an industrial vacuum pumping application.				
FSE-2022-108	Improving ML-based information retrieval software with user-driven functional testing and defect class analysis.				
FSE-2022-109	What improves developer productivity at google? code quality.				
FSE-2022-110	Understanding why we cannot model how long a code review will take: an industrial case study.				
FSE-2022-111	Leveraging test plan quality to improve code review efficacy.				
FSE-2022-112	Are elevator software robust against uncertainties? results and experiences from an industrial case study.				
FSE-2021-6	Hazard analysis for human-on-the-loop interactions in sUAS systems.				
FSE-2021-7	An exploratory study of autopilot software bugs in unmanned aerial vehicles.	https://zenodo.org/record/5090536#.YswJRuhBxPY	True	i	t
FSE-2021-8	Code integrity attestation for PLCs using black box neural network predictions.	https://github.com/sav-smu/plc-code-integrity	True	o	r
FSE-2021-9	PHYSFRAME: type checking physical frames of reference for robotic systems.	https://doi.org/10.5281/zenodo.4959920	True	o	t
FSE-2021-10	Automating serverless deployments for DevOps organizations.	https://doi.org/10.5281/zenodo.4873909	True	o	r
FSE-2021-11	Algebraic-datatype taint tracking, with applications to understanding Android identifier leaks.	https://github.com/sujon335/AlgebraicDatatypeTaintTracker	True	i	f
FSE-2021-12	Vet: identifying and avoiding UI exploration tarpits.	https://github.com/VET-UI-Testing/main	True		
FSE-2021-13	Checking conformance of applications against GUI policies.				
FSE-2021-14	Data-driven accessibility repair revisited: on the effectiveness of generating labels for icons in Android apps.	https://github.com/fmehralian/COALA	True	i	r
FSE-2021-15	Benchmarking automated GUI testing for Android against real-world bugs.				
FSE-2021-16	Checking LTL[F, G, X] on compressed traces in polynomial time.				
FSE-2021-17	Conditional interpolation: making concurrent program verification more effective.				
FSE-2021-18	AlloyMax: bringing maximum satisfaction to relational specifications.	https://github.com/SteveZhangBit/alloy-maxsat-benchmark	True	o	f
FSE-2021-19	Timely and accurate detection of model deviation in self-adaptive software-intensive systems.	https://github.com/tongyanxiang/MoD2	True	o	f
FSE-2021-20	Lightweight and modular resource leak verification.	https://zenodo.org/record/5275304#.YswTpOhBxPY	True	o	t
FSE-2021-21	JSISOLATE: lightweight in-browser JavaScript isolation.	https://github.com/jeresig/dromaeo	True	o	f
FSE-2021-22	Cross-language code search using static and dynamic analyses.	https://github.com/DynamicCodeSearch/COSAL/tree/1.0	True	i	r
FSE-2021-23	Automating the removal of obsolete TODO comments.	https://github.com/beyondacm/TDClearner	True	i	r
FSE-2021-24	Estimating residual risk in greybox fuzzing.	https://www.kaggle.com/adaptivebias/empirical;https://www.kaggle.com/adaptivebias/simulation	True	i	t
FSE-2021-25	HeteroFuzz: fuzz testing to detect platform dependent divergence for heterogeneous applications.				
FSE-2021-26	Sound and efficient concurrency bug prediction.				
FSE-2021-27	Detecting Node.js prototype pollution vulnerabilities via object lookup analysis.	https://github.com/Song-Li/ObjLupAnsys.git	True	i	t
FSE-2021-28	Detecting concurrency vulnerabilities based on partial orders of memory and thread events.				
FSE-2021-29	Vulnerability detection with fine-grained interpretations.	https://github.com/vulnerabilitydetection/VulnerabilityDetectionResearch	True	i	r
FSE-2021-30	Identifying casualty changes in software patches.	https://asejfia.github.io/cascade.github.io/	True	o	r
FSE-2021-31	ACHyb: a hybrid analysis approach to detect kernel access control vulnerabilities.	https://github.com/githubhuyang/achyb	True	i	t
FSE-2021-32	Context-aware and data-driven feedback generation for programming assignments.	https://github.com/kupl/LearnML	True	i	f
FSE-2021-33	A syntax-guided edit decoder for neural program repair.	https://github.com/pkuzqh/Recoder	True	o	f
FSE-2021-34	VarFix: balancing edit expressiveness and search effectiveness in automated program repair.	https://chupanw.github.io/varfix-supplement/	True	o	s
FSE-2021-35	Flaky test detection in Android via event order exploration.	https://github.com/AndroidFlakyTest/FlakeScanner	True	i	t
FSE-2021-36	SmartCommit: a graph-based interactive assistant for activity-oriented commits.	https://github.com/Symbolk/SmartCommitEvaluation-Viz	True	o	f
FSE-2021-37	A first look at developers' live chat on Gitter.	https://github.com/LiveChat2021/LiveChat#5-download	True	i	f
FSE-2021-38	Reel life vs. real life: how software developers share their daily life through vlogs.				
FSE-2021-39	An empirical study on challenges of application development in serverless computing.	https://github.com/WenJinfeng/FSE21-Dataset_Script	True	i	f
FSE-2021-40	Bias in machine learning software: why? how? what to do?	https://github.com/joymallyac/Fair-SMOTE	True	i	f
FSE-2021-41	Understanding neural code intelligence through program simplification.	https://github.com/UH-SERG/SIVAND	True	o	t
FSE-2021-42	Multi-objectivizing software configuration tuning.	https://github.com/taochen/mmo-fse-2021	True	i	t
FSE-2021-43	Embedding app-library graph for neural third party library recommendation.	https://github.com/fio1982/GRec	True	i	f
FSE-2021-44	A large-scale empirical study on Java library migrations: prevalence, trends, and rationales.	https://doi.org/10.5281/zenodo.4816752;https://github.com/hehao98/LibraryMigration	True	a	t
FSE-2021-45	Learning-based extraction of first-order logic representations of API directives.	https://fudanselab.github.io/Research-ESEC-FSE2021-APIDirective/;https://github.com/FudanSELab/Research-ESEC-FSE2021-APIDirective	True	o	s
FSE-2021-46	DIFFBASE: a differential factbase for effective software evolution management.	https://github.com/d-fact/gumtree	True	i	t
FSE-2021-47	Would you like a quick peek? providing logging support to monitor data processing in big data applications.	https://github.com/SPEAR-SE/FSE2021_DPLOG	True	i	r
FSE-2021-48	Identifying bad software changes via multimodal anomaly detection for online service systems.	https://github.com/FSEwork/SCWarn	True	i	r
FSE-2021-49	An automatic refactoring framework for replacing test-production inheritance by mocking mechanism.	https://github.com/wx930910/JMocker	True	o	f
FSE-2021-50	ÐArcher: detecting on-chain-off-chain synchronization bugs in decentralized applications.	https://github.com/Troublor/darcher	True	i	f
FSE-2021-51	iBatch: saving Ethereum fees via secure and cost-effective batching of smart-contract invocations.				
FSE-2021-52	Which abbreviations should be expanded?	https://github.com/jiangyanjie/smartExpander	True	o	r
FSE-2021-53	Validation on machine reading comprehension software without annotated labels: a property-based method.	https://github.com/imcsq/FSE21-MT4MRC	True	i	r
FSE-2021-54	FLEX: fixing flaky tests in machine learning projects by updating assertion bounds.	https://github.com/uiuc-arc/flex	True	i	t
FSE-2021-55	Parallel shadow execution to accelerate the debugging of numerical errors.	https://github.com/rutgers-apl/PFPSanitizer	True	i	r
FSE-2021-56	Exposing numerical bugs in deep learning via gradient back-propagation.	https://github.com/Jacob-yen/GRIST	True	i	t
FSE-2021-57	Metamorphic testing of Datalog engines.	https://github.com/Practical-Formal-Methods/queryFuzz	True	i	f
FSE-2021-58	Synthesis of web layouts from examples.	https://github.com/MangoTeam/mockdown;https://github.com/MangoTeam/replication-package	True	o	f
FSE-2021-59	Boosting coverage-based fault localization via graph-based representation learning.	https://github.com/yilinglou/Grace	True	i	r
FSE-2021-60	SynGuar: guaranteeing generalization in programming by example.	https://github.com/HALOCORE/SynGuar	True	i	f
FSE-2021-61	StateFormer: fine-grained type recovery from binaries using generative state modeling.	https://github.com/CUMLSec/stateformer	True	i	t
FSE-2021-62	Empirical study of transformers for source code.	https://github.com/bayesgroup/code_transformers	True	i	t
FSE-2021-63	Explaining mispredictions of machine learning models using rule induction.	https://github.com/facebookresearch/mmd	True	o	t
FSE-2021-64	Generalizable and interpretable learning for configuration extrapolation.	https://github.com/yding/gil;https://github.com/y-ding/gil	True	i	t
FSE-2021-65	Lightweight global and local contexts guided method name recommendation with prior knowledge.	https://github.com/ShangwenWang/Cognac	True	c	t
FSE-2021-66	To read or to rotate? comparing the effects of technical reading training and spatial skills training on novice programming ability.	https://github.com/CelloCorgi/FSE2021_To_Read_or_to_Rotate	True	o	f
FSE-2021-67	Connecting the dots: rethinking the relationship between code and prose writing with functional connectivity.				
FSE-2021-68	LastPyMile: identifying the discrepancy between sources and packages.	https://doi.org/10.5281/zenodo.4899935	True	o	r
FSE-2021-69	A grounded theory of the role of coordination in software security patch management.				
FSE-2021-70	TaintStream: fine-grained taint tracking for big data platforms through dynamic code translation.	https://github.com/PrivacyStreams/TaintStream	True	i	f
FSE-2021-71	Demystifying "bad" error messages in data science libraries.	https://doi.org/10.5281/zenodo.4889055	True	i	r
FSE-2021-72	NIL: large-scale detection of large-variance clones.	https://github.com/kusumotolab/NIL	True	i	t
FSE-2021-73	Understanding and detecting server-side request races in web applications.				
FSE-2021-74	Detecting and localizing keyboard accessibility failures in web applications.	https://sites.google.com/usc.edu/kafe/home	True	o	r
FSE-2021-75	Swarmbug: debugging configuration bugs in swarm robotics.	https://github.com/swarmbug/src	True	i	t
FSE-2021-76	Probabilistic Delta debugging.	https://github.com/Amocy-Wang/ProbDD	True	c	t
FSE-2021-77	Finding broken Linux configuration specifications by statically analyzing the Kconfig language.	https://github.com/paulgazz/kmax	True	o	f
FSE-2021-78	Semantic bug seeding: a learning-based approach for creating realistic bugs.	https://github.com/sola-st/SemSeed/	True	i	t
FSE-2021-79	Characterizing search activities on stack overflow.	https://zenodo.org/record/4730525	True	o	f
FSE-2021-80	Authorship attribution of source code: a language-agnostic approach and applicability in software engineering.	https://github.com/JetBrains-Research/authorship-detection	True	i	r
FSE-2021-81	Probing model signal-awareness via prediction-preserving input minimization.				
FSE-2021-82	Generating efficient solvers from constraint models.	https://github.com/fzlinshu/SoGen	True	i	t
FSE-2021-83	A comprehensive study of deep learning compiler bugs.	https://github.com/ShenQingchao/DLCstudy	True	o	f
FSE-2021-84	Fair preprocessing: towards understanding compositional fairness of data transformers in machine learning pipeline.	https://github.com/sumonbis/FairPreprocessing	True	i	f
FSE-2021-85	Fairea: a model behaviour mutation approach to benchmarking bias mitigation methods.	https://github.com/maxhort/Fairea/	True	i	r
FSE-2021-86	Feature trace recording.	https://github.com/pmbittner/FeatureTraceRecording/tree/esecfse21	True	o	f
FSE-2021-87	A longitudinal analysis of bloated Java dependencies.	https://github.com/castor-software/longitudinal-bloat	True	o	f
FSE-2021-88	XAI tools in the public sector: a case study on predicting combined sewer overflows.				
FSE-2021-89	How disabled tests manifest in test maintainability challenges?	https://github.com/boyang9602/FSE_Ignore_Test	True	o	f
FSE-2021-90	Sustainability forecasting for Apache incubator projects.	https://doi.org/10.5281/zenodo.4564072	True	o	f
FSE-2021-91	Graph-based seed object synthesis for search-based unit testing.	https://sites.google.com/view/evoobj/home	True	i	r
FSE-2021-92	LS-sampling: an effective local search based sampling approach for achieving high t-wise coverage.	https://github.com/chuanluocs/LS-Sampling	True	o	f
FSE-2021-93	GLIB: towards automated test oracle for graphically-rich applications.	https://github.com/GLIB-game/GLIB	True	i	f
FSE-2021-94	Reassessing automatic evaluation metrics for code summarization tasks.	https://github.com/devjeetr/Re-assessing-automatic-evaluation-metrics-for-source-code-summarization-tasks	True	i	r
FSE-2021-95	Toward efficient interactions between Python and native libraries.				
FSE-2021-96	Accelerating JavaScript static analysis via dynamic shortcuts.	https://github.com/kaist-plrg/safe-ds	True	o	f
FSE-2021-97	Skeletal approximation enumeration for SMT solver testing.	https://smtfuzz.github.io/	True	o	r
FSE-2021-98	Boosting static analysis accuracy with instrumented test executions.				
FSE-2021-99	Symbolic parallel adaptive importance sampling for probabilistic program analysis.	https://github.com/ethanluoyc/sympais;https://doi.org/10.5281/zenodo.4902178	True	o	r
FSE-2021-100	IDE support for cloud-based static analyses.				
FSE-2021-101	A bounded symbolic-size model for symbolic execution.	https://github.com/davidtr1037/klee-symsize;https://doi.org/10.6084/m9.figshare.14724453	True	o	f
FSE-2022-113	Achievement unlocked: a case study on gamifying DevOps practices in industry.				
FSE-2022-114	Sometimes you have to treat the symptoms: tackling model drift in an industrial clone-and-own software product line.	https://forms.office.com/r/WRvUNQisuR	True	o	t
FSE-2022-115	Input splitting for cloud-based static application security testing platforms.				
FSE-2022-116	Metadata-based retrieval for resolution recommendation in AIOps.				
FSE-2022-117	Workgraph: personal focus vs. interruption for engineers at Meta.				
FSE-2022-118	Understanding automated code review process and developer experience in industry.				
FSE-2022-119	Unite: an adapter for transforming analysis tools to web services via OSLC.	https://pajda.fit.vutbr.cz/verifit/unite	True	i	r
FSE-2022-120	Discovering feature flag interdependencies in Microsoft office.				
FSE-2022-121	What did you pack in my app? a systematic analysis of commercial Android packers.	https://github.com/PackDiff/PackDiff	True	i	r
FSE-2022-122	An empirical study of deep transfer learning-based program repair for Kotlin projects.				
FSE-2022-123	An empirical investigation of missing data handling in cloud node failure prediction.				
FSE-2022-124	An empirical study of log analysis at Microsoft.				
FSE-2022-125	AutoTSG: learning and synthesis for incident troubleshooting.				
FSE-2022-126	Demystifying "removed reviews" in iOS app store.	https://github.com/Luckyliue/removed_reviews	True	i	f
FSE-2022-127	Exploring and evaluating personalized models for code generation.				
FSE-2022-128	FlakeRepro: automated and efficient reproduction of concurrency-related flaky tests.				
FSE-2022-129	Group-based corpus scheduling for parallel fuzzing.	https://github.com/double-blind-paper-data/glibFuzzer	False	o	f
FSE-2022-130	Incorporating domain knowledge through task augmentation for front-end JavaScript code generation.	https://tianchi.aliyun.com/dataset/dataDetail?dataId=107819	True	i	f
FSE-2022-131	Industry experiences with large-scale refactoring.	https://github.com/ArchitecturePractices/lsr_survey_artifacts	True	o	t
FSE-2022-132	Industry practice of configuration auto-tuning for cloud applications and services.				
FSE-2022-133	Investigating and improving log parsing in practice.				
FSE-2022-134	Towards developer-centered automatic program repair: findings from Bloomberg.				
FSE-2022-135	Trace analysis based microservice architecture measurement.				
FSE-2022-139	Reflections on software failure analysis.				
FSE-2022-5	Adaptive fairness improvement based on causality analysis.				
FSE-2022-6	NatGen: generative pre-training by "naturalizing" source code.	https://github.com/saikat107/NatGen	True	o	t
FSE-2022-7	Testing of autonomous driving systems: where are we and where should we go?				
FSE-2022-8	Fuzzing deep-learning libraries via automated relational API inference.				
FSE-2022-9	SEDiff: scope-aware differential fuzzing to test internal function models in symbolic execution.				
FSE-2022-10	Perfect is the enemy of test oracle.	https://github.com/Intelligent-CAT-Lab/SEER	True	i	r
FSE-2022-11	Scenario-based test reduction and prioritization for multi-module autonomous driving systems.	https://github.com/ITSEG-MQ/STRAP	True	i	f
FSE-2022-12	MOSAT: finding safety violations of autonomous driving systems using multi-objective genetic algorithm.				
FSE-2022-13	Are we building on the rock? on the importance of data preprocessing for code summarization.	https://github.com/BuiltOntheRock/FSE22_BuiltOntheRock	True	i	r
FSE-2022-14	Correlates of programmer efficacy and their link to experience: a combined EEG and eye-tracking study.	https://github.com/brains-on-code/NoviceVsExpert	True	i	f
FSE-2022-15	What motivates software practitioners to contribute to inner source?	https://doi.org/10.5281/zenodo.6367434	True	i	f
FSE-2022-16	A retrospective study of one decade of artifact evaluations.	https://doi.org/10.5281/zenodo.7082407	True	o	r
FSE-2022-17	Quantifying community evolution in developer social networks.				
FSE-2022-18	Understanding skills for OSS communities on GitHub.	https://doi.org/10.6084/m9.figshare.20929087	True	o	r
